password,zxcvbn_score,guesses,crack_time_offline_fast_hashing_1e10_per_second,matched_sequence_count
#2009springtestdavid,4,8510680000000,14 minutes,4
#2009springuserstuck,4,1777508408800000,2 days,4
#2009springwinterbilly,4,22931185600000,38 minutes,4
#2009springzhang,4,1028400869200,2 minutes,4
#2009summerbradford,4,16784200000,2 seconds,3
#2009summerdaisy,4,12064600000,1 second,3
#2009summerfallvivian,4,17184750400000,29 minutes,4
#2009summerwilly,4,33923800000,3 seconds,3
#2009summerxie,4,41500000000,4 seconds,3
#2009testadmin,4,39997000000,4 seconds,3
#2009testfall1999fall,4,26090990200000000,30 days,5
#2009testspring,4,37653400000,4 seconds,3
#2009testuserzhang,4,1807082650000,3 minutes,4
#2009testzhang,4,178492600000,18 seconds,3
#2009userchris,4,88591600000,9 seconds,3
#2009userfall,4,330100000000,33 seconds,3
#2009userfallon,4,1039454074000,2 minutes,4
#2009userfallout,4,1051424916400,2 minutes,4
#2009userlarry,4,47170000000,5 seconds,3
#2009winterbobo,4,22643200000,2 seconds,3
#2009winterdaisy,4,32352400000,3 seconds,3
#2009winterdolly,4,73198000000,7 seconds,3
#2009winterfrost,4,71189200000,7 seconds,3
#2009winterlady2015,4,10820800000000,18 minutes,4
#2009winterliliana,4,94848400000,9 seconds,3
#2009wintermike,4,11594800000,1 second,3
#2009wintervitalis,4,25552000000000,43 minutes,4
#2009winterwewillmeet,4,11633154400000000,13 days,5
#2010!springwinter,4,751168000000,1 minute,3
#2010falladminnew,4,43900000000000,1 hour,4
#2010fallharry,4,21100000000,2 seconds,3
#2010fallspringbuck3,4,12385246600000000,14 days,5
#2010springdanieltest,4,8510680000000,14 minutes,4
#2010tangzhang,4,1074990110800,2 minutes,4
#2010tongue21,4,41170000000,4 seconds,3
#2010winterkate,4,49315600000,5 seconds,3
#2010winterkatie,4,21415600000,2 seconds,3
#2010wintertestman,4,4653337600000,8 minutes,4
#2010winterwinterzhang,4,717506800000,1 minute,3
#2010winterzazzy,4,1245520000000,2 minutes,4
#2011_earthman11,4,77348800000000,2 hours,4
#2011falladmin22,4,43900000000000,1 hour,4
#2011falljessica,4,15100000000,2 seconds,3
#2011fallsawtooth,4,1115753572000,2 minutes,4
#2011fallshawnfrost,4,69796000000000,2 hours,4
#2011spring@spring,4,12957325600000,22 minutes,4
#2011springcarolinaspring,4,432550751200000,12 hours,4
#2011springjason,4,20290000000,2 seconds,3
#2011testuser#,4,126325000000,13 seconds,3
#2011testuserman,4,1009900000000,2 minutes,3
#2011userkamran,4,1283240900800,2 minutes,4
#2011usertest,4,87650200000,9 seconds,3
#2011winterdaisy,4,32352400000,3 seconds,3
#2011wintertest1989crazy,4,13124018800000000,15 days,5
#2012fall_boy_boy,4,1141782176800,2 minutes,4
#2012falldavidmoyers,4,270640000000000,8 hours,4
#2012falljohnny19,4,12400000000000,21 minutes,4
#2012fallmarchjim,4,26041600000000,43 minutes,4
#2012fallspringgale,4,528362800000000,15 hours,4
#2012falltestjoshua,4,6580000000000,11 minutes,4
#2012spring#fallwonder,4,12167598400000000,14 days,5
#2012springbrandon,4,27558400000,3 seconds,3
#2012springjamesdawes,4,362643280000000,10 hours,4
#2012springkristina,4,114779200000,11 seconds,3
#2012summer#fall,4,1091080000000,2 minutes,4
#2012summer_lee,4,414100000000,41 seconds,3
#2012summerspringkyle,4,14596753600000,24 minutes,4
#2012summertigerwars,4,57893536000000,2 hours,4
#2012test!testme,4,13276000000000,22 minutes,4
#2012testmango,4,178269400000,18 seconds,3
#2012testtiger,4,11818000000,1 second,3
#2012testuser11,4,573850000000,57 seconds,3
#2012testuser13,4,1025245000000,2 minutes,4
#2012testwanderer,4,235185400000,24 seconds,3
#2012testwinter,4,10478800000,1 second,3
#2012testzombie,4,34026400000,3 seconds,3
#2012winterjimmy,4,10925200000,1 second,3
#2012winterkissfri,4,25552000000000,43 minutes,4
#2012winterman#vital,4,2456200000000000,3 days,4
#2012winterpaula,4,10702000000,1 second,3
#2012winterperrybunny,4,33569344000000,56 minutes,4
#2012winterspring#jane,4,10826174800000000,13 days,5
#2012wintertardis,4,173861200000,17 seconds,3
#2013fall_jeff,4,1154440000000,2 minutes,4
#2013falladminspring,4,578434000000000,16 hours,4
#2013fallfall_ryan,4,2420320000000,4 minutes,4
#2013falljessica,4,15100000000,2 seconds,3
#2013fallkenny,4,86800000000,9 seconds,3
#2013fallpeterjones,4,4000000000000,7 minutes,4
#2013fallspringwifemum,4,248524660000000000,9 months,5
#2013falltestwinterdavid,4,15189400000000000,18 days,5
#2013fallwaxwax,4,600700000000,1 minute,3
#2013fallwheat,4,648100000000,1 minute,3
#2013springbillybilly,4,59862400000,6 seconds,3
#2013springcandy,4,219767200000,22 seconds,3
#2013springfrodo#,4,9883600000000,16 minutes,4
#2013springguy,4,54209200000,5 seconds,3
#2013springjameskent,4,22320640000000,37 minutes,4
#2013springmanjay,4,9883600000000,16 minutes,4
#2013springpavellina,4,5134583699200000,6 days,4
#2013springpeter,4,20290000000,2 seconds,3
#2013springtestyman,4,871024249600000,1 day,4
#2013springwinston,4,79244800000,8 seconds,3
#2013testgarden,4,56458000000,6 seconds,3
#2013testuseradmin,4,1180501750000,2 minutes,4
#2013testusertest,4,1023477850000,2 minutes,4
#2013usersharif,4,1155268867600,2 minutes,4
#2013usertest,4,87650200000,9 seconds,3
#2013winterbillybilly,4,16616800000,2 seconds,3
#2013winterbruno,4,65162800000,7 seconds,3
#2013winterfallpug,4,25552000000000,43 minutes,4
#2013winterhansheen,4,246520000000000,7 hours,4
#2013winterkate,4,49315600000,5 seconds,3
#2013wintertest#meawards,4,58735720000000000,2 months,5
#2013wintertina12,4,3053440000000,5 minutes,4
#2013winterwaffle,4,480872800000,48 seconds,3
#2013winterwintersummer,4,15583600000,2 seconds,3
#2013winterwolfgang,4,101209600000,10 seconds,3
#2014admin2016,4,21550000000,2 seconds,3
#2014admincherry,4,172558000000,17 seconds,3
#2014falllazymore,4,67000000000000,2 hours,4
#2014fallspring10430939,4,2395246600000000000,7 years,5
#2014springbradley,4,50171200000,5 seconds,3
#2014springbreeze,4,718460200000,1 minute,3
#2014springchris,4,38057200000,4 seconds,3
#2014springdaniel,4,20290000000,2 seconds,3
#2014springgazzy,4,1888360000000,3 minutes,4
#2014springhailman,4,89836000000000,2 hours,4
#2014springjason1998,4,5038000000000,8 minutes,4
#2014springjoseph,4,20290000000,2 seconds,3
#2014springstalker,4,167273200000,17 seconds,3
#2014springusertest,4,236685138400000,7 hours,4
#2014summerkensky,4,1910800000000,3 minutes,4
#2014summerpinky,4,131834800000,13 seconds,3
#2014testadminharry,4,8514707200000,14 minutes,4
#2014testspringzhang,4,324046977664000,9 hours,4
#2014testuserpeter,4,573850000000,57 seconds,3
#2014usergazza,4,1243786826800,2 minutes,4
#2014userharry,4,65998000000,7 seconds,3
#2014usertest,4,87650200000,9 seconds,3
#2014winter2013cassie,4,9570880000000,16 minutes,4
#2014winterdaisy,4,32352400000,3 seconds,3
#2014winterfalcon,4,12376000000,1 second,3
#2014winterfryer,4,407328400000,41 seconds,3
#2014winterkiss,4,54114400000,5 seconds,3
#2014winterkitty,4,57127600000,6 seconds,3
#2014wintersonia,4,31124800000,3 seconds,3
#2014wintervillamartins,4,1399446208000000,2 days,4
#2015@fallinnewyork,4,31888000000000,53 minutes,4
#2015adminfallfjord,4,8195828356000000,9 days,4
#2015admintest,4,39997000000,4 seconds,3
#2015admintestx,4,1943800000000,3 minutes,4
#2015adminuser,4,673201000000,1 minute,3
#2015fall@daniel,4,1000000010000,2 minutes,2
#2015falljoshua,4,15100000000,2 seconds,3
#2015fallkate,4,132400000000,13 seconds,3
#2015falllilipita,4,709840000000000,20 hours,4
#2015fallspenser,4,17038000000000,28 minutes,4
#2015falltestyshawn,4,662068000000000,18 hours,4
#2015spring#kazushi,4,889360000000000,1 day,4
#2015springadminpeter,4,58743400000000,2 hours,4
#2015springadminspring,4,778226164000000,22 hours,4
#2015springadmintest,4,108402724000000,3 hours,4
#2015springandrosharper,4,2790931729600000,3 days,4
#2015springchampzhang,4,10354868860654000,12 days,5
#2015springfallcandy,4,472845145600000,13 hours,4
#2015springjames,4,20290000000,2 seconds,3
#2015springjimmy,4,39268600000,4 seconds,3
#2015springjulie,4,21097600000,2 seconds,3
#2015springjuliet,4,353828800000,35 seconds,3
#2015springkate,4,178175800000,18 seconds,3
#2015springmike,4,41691400000,4 seconds,3
#2015springpeter,4,20290000000,2 seconds,3
#2015springshinydinner,4,1674912520000000,2 days,4
#2015springshinywinter,4,890564939200000,1 day,4
#2015springspazkach,4,265792000000000,7 hours,4
#2015springspringdavid,4,40540000000,4 seconds,3
#2015springtestadmin,4,108402724000000,3 hours,4
#2015springwagamama,4,889360000000000,1 day,4
#2015springwindspring,4,1071724156000000,1 day,4
#2015springzhang,4,1028400869200,2 minutes,4
#2015summerfalltestkaz,4,34454980000000000,1 month,5
#2015test#thefront,4,538240000000000,15 hours,4
#2015test_woodwind,4,26642320000000,44 minutes,4
#2015testadminadam,4,12011572000000,20 minutes,4
#2015testadmintiger,4,34513480000000,58 minutes,4
#2015testadminzhen,4,1228600000000000,1 day,4
#2015testfallpalestine,4,374358916000000,10 hours,4
#2015testflood,4,93118600000,9 seconds,3
#2015testman28test,4,1228600000000000,1 day,4
#2015testmisterfall,4,118461232000000,3 hours,4
#2015testspringjoe,4,8660893600000,14 minutes,4
#2015testtestuser,4,177083200000,18 seconds,3
#2015testuser2,4,126325000000,13 seconds,3
#2015testuseradmin,4,1180501750000,2 minutes,4
#2015testuserlucky,4,1071190900000,2 minutes,4
#2015testuseruser,4,175312000000,18 seconds,3
#2015usertest,4,87650200000,9 seconds,3
#2015winter10thmike,4,98475904000000,3 hours,4
#2015winteralexander,4,10367200000,1 second,3
#2015winterbryan,4,11260000000,1 second,3
#2015winterchris,4,10590400000,1 second,3
#2015wintergaurav,4,1039528720000,2 minutes,4
#2015winterspringfuzzy,4,965371312000000,1 day,4
#2015winterxavier,4,37039600000,4 seconds,3
#2016!useradmin,4,1943800000000,3 minutes,4
#2016adminman2016,4,8550400000000,14 minutes,4
#2016adminspring,4,288817000000,29 seconds,3
#2016admintest3,4,1176075328000,2 minutes,4
#2016adminuser,4,673201000000,1 minute,3
#2016fallmichael,4,15100000000,2 seconds,3
#2016fallmike,4,31000000000,3 seconds,3
#2016fallstalbert,4,1036165690000,2 minutes,4
#2016fallsuzan,4,325000000000,32 seconds,3
#2016fallwinston,4,58900000000,6 seconds,3
#2016sandydaisy,4,54721000000,5 seconds,3
#2016springjessica,4,20290000000,2 seconds,3
#2016springjoe,4,20693800000,2 seconds,3
#2016springkent,4,106703200000,11 seconds,3
#2016springmike,4,41691400000,4 seconds,3
#2016springpuppy,4,751168000000,1 minute,3
#2016springshaneuser,4,462233281600000,13 hours,4
#2016springshelley,4,139411000000,14 seconds,3
#2016springspringdavid,4,40540000000,4 seconds,3
#2016springspringshawn,4,72892000000,7 seconds,3
#2016summer2011liljames,4,12070000000000000,14 days,5
#2016summerfallvictor,4,8380957600000,14 minutes,4
#2016summerhugomate,4,92080000000000,3 hours,4
#2016summersharpevent,4,20154289600000,34 minutes,4
#2016summerthepoovess,4,9109000000000000,11 days,4
#2016summervirus,4,68741200000,7 seconds,3
#2016summerwally,4,40051000000,4 seconds,3
#2016summerzhang,4,132455800000,13 seconds,3
#2016test18_,4,33100000000,3 seconds,3
#2016testadmin,4,39997000000,4 seconds,3
#2016testboytest,4,5628944800000,9 minutes,4
#2016testcody,4,12822400000,1 second,3
#2016testspringy,4,2652349600000,4 minutes,4
#2016testuserspring,4,1169898850000,2 minutes,4
#2016useradmin,4,673201000000,1 minute,3
#2016useradminsummer,4,186775876000000,5 hours,4
#2016usersummer,4,65056600000,7 seconds,3
#2016winterfall!puppy,4,12283336000000000,14 days,5
#2016wintergabriel,4,23201200000,2 seconds,3
#2016winterharrys,4,889217200000,1 minute,3
#2016winterkris,4,60140800000,6 seconds,3
#2016winterlily,4,69180400000,7 seconds,3
#2016winterman#me,4,3455200000000,6 minutes,4
#2016wintersummertest,4,3864548800000,6 minutes,4
#2017!testuser,4,38250010000,4 seconds,2
#2017#testadmin,4,399070000000,40 seconds,3
#2017_alexeysh,4,2049700000000,3 minutes,3
#2017_boysonia,4,372064000000,37 seconds,3
#2017falladminmike,4,89374000000000,2 hours,4
#2017falladmins,4,8088400000000,13 minutes,4
#2017fallchowd,4,1708840000000,3 minutes,4
#2017falldavid,4,15100000000,2 seconds,3
#2017falljessie,4,64000000000,6 seconds,3
#2017fallrobert,4,15100000000,2 seconds,3
#2017falltotool,4,7000000000000,12 minutes,4
#2017jamesfallon,4,57250000000,6 seconds,3
#2017spring#johndie,4,889360000000000,1 day,4
#2017spring2009hugues,4,2362180120000000,3 days,4
#2017spring2019michael,4,5038000000000,8 minutes,4
#2017springchris,4,38057200000,4 seconds,3
#2017springfrost,4,257320600000,26 seconds,3
#2017springkris,4,217344400000,22 seconds,3
#2017springlarry,4,20290000000,2 seconds,3
#2017springsharad,4,1239590692000,2 minutes,4
#2017springspoon,4,1025211656800,2 minutes,4
#2017springspringzhang,4,1056886139200,2 minutes,4
#2017springstrobe,4,1114278630400,2 minutes,4
#2017springtesttestcindy,4,35313308800000,59 minutes,4
#2017summer2013brian,4,1414000000000,2 minutes,4
#2017summeradmin20,4,10108000000000,17 minutes,4
#2017summeradmin@thefalcon,4,510940000000000000,2 years,5
#2017summerfalljosh,4,34614481600000,58 minutes,4
#2017summerjamesharrison,4,1902520000000,3 minutes,4
#2017test#test,4,1122760000000,2 minutes,4
#2017test27lady,4,2227600000000,4 minutes,4
#2017testadminbark,4,582059908000000,16 hours,4
#2017testfalltiger,4,26170264000000,44 minutes,4
#2017testpassjoe,4,107995600000,11 seconds,3
#2017testusermike,4,1026002350000,2 minutes,4
#2017tigerzombie,4,76708000000,8 seconds,3
#2017userjack,4,49994200000,5 seconds,3
#2017userwinter,4,175200400000,18 seconds,3
#2017winterbreeze,4,198636400000,20 seconds,3
#2017winterbryan,4,11260000000,1 second,3
#2017winterfall78sarah,4,10613800000000000,12 days,5
#2017winterfalladmin,4,172397512000000,5 hours,4
#2017winterfrozen,4,195846400000,20 seconds,3
#2017winterkris,4,60140800000,6 seconds,3
#2017winterkrisztine,4,2456200000000000,3 days,4
#2017winterlucky,4,31571200000,3 seconds,3
#2018fall_anna_alex,4,15351742000000000,18 days,5
#2018falladminnewborn,4,4071352000000000,5 days,4
#2018fallhoney,4,64000000000,6 seconds,3
#2018fallmitchell,4,15100000000,2 seconds,3
#2018fallpuppy,4,558100000000,56 seconds,3
#2018fallsheldonjackson,4,23980000000000,40 minutes,4
#2018fallspringjoe,4,42187600000000,1 hour,4
#2018fallwaffles,4,1030671506800,2 minutes,4
#2018springadmintest,4,108402724000000,3 hours,4
#2018springbrandon,4,27558400000,3 seconds,3
#2018springcandyman,4,695039800000,1 minute,3
#2018springfallkai,4,89836000000000,2 hours,4
#2018springguytest,4,21128622400000,35 minutes,4
#2018springharryknight,4,17620408000000,29 minutes,4
#2018springjason,4,20290000000,2 seconds,3
#2018springkelly,4,27154600000,3 seconds,3
#2018springkenneth,4,20290000000,2 seconds,3
#2018springlilly,4,279933400000,28 seconds,3
#2018springpeter,4,20290000000,2 seconds,3
#2018springpeterhennings,4,20327185000000000,24 days,5
#2018springsham,4,1026479200000,2 minutes,4
#2018springsummerkristina,4,32651459200000,54 minutes,4
#2018springtestspring,4,102093752800000,3 hours,4
#2018springuseradmin,4,1812987892000000,2 days,4
#2018springwinterwinnie,4,199281952000000,6 hours,4
#2018springwonderland,4,1060905961600,2 minutes,4
#2018summerbuckdaisy,4,32442968800000,54 minutes,4
#2018test23test,4,2037880000000,3 minutes,4
#2018testadmin,4,39997000000,4 seconds,3
#2018testsummerz,4,1169408800000,2 minutes,4
#2018testuseradmin,4,1180501750000,2 minutes,4
#2018testusertest,4,1023477850000,2 minutes,4
#2018testwonder,4,27330400000,3 seconds,3
#2018testyboy,4,330100000000,33 seconds,3
#2018winter12nicky,4,1122744001600,2 minutes,4
#2018winterman#manwinter,4,32833360000000000,1 month,5
#2018wintermickahill,4,2233000000000000,3 days,4
#2018winterstevendell,4,50773600000000,1 hour,4
#2018wintersummerpenguin,4,17109236800000,29 minutes,4
#2018winterwolfgang,4,101209600000,10 seconds,3
#2018winterwolftest,4,20346083200000,34 minutes,4
#2019adminfall,4,230473000000,23 seconds,3
#2019adminspring,4,288817000000,29 seconds,3
#2019admintest,4,39997000000,4 seconds,3
#2019admintestpeter,4,8979400000000,15 minutes,4
#2019fall_721930,4,12484000000000,21 minutes,4
#2019fall_alexey,4,5509120000000,9 minutes,4
#2019falljane31,4,8088400000000,13 minutes,4
#2019fallmichael1,4,155800000000,16 seconds,3
#2019springdaniel,4,20290000000,2 seconds,3
#2019springhewitt,4,337676800000,34 seconds,3
#2019springkai,4,403900000000,40 seconds,3
#2019springmichaleng,4,151536640000000,4 hours,4
#2019springrobert,4,20290000000,2 seconds,3
#2019springsharabee,4,265792000000000,7 hours,4
#2019springsophia,4,170907400000,17 seconds,3
#2019springtestfallbrian,4,30166175800000000,1 month,5
#2019springwaffle,4,1038270548800,2 minutes,4
#2019springzhangming,4,8884600000000000,10 days,4
#2019summerlady,4,18316000000,2 seconds,3
#2019summerwagambe,4,10108000000000,17 minutes,4
#2019testadmin,4,39997000000,4 seconds,3
#2019testguyjohannes,4,77536619200000,2 hours,4
#2019testspringharry,4,11514952000000,19 minutes,4
#2019testusertest,4,1023477850000,2 minutes,4
#2019testuserzhen,4,3524500000000,6 minutes,4
#2019userwinter,4,175200400000,18 seconds,3
#2019winteradminuser,4,501787144000000,14 hours,4
#2019winterchris,4,10590400000,1 second,3
#2019winterfallmichael,4,12985840000000,22 minutes,4
#2019winterjazzy,4,629524000000,1 minute,3
#2019winterkitty,4,57127600000,6 seconds,3
#2019wintertestboy,4,10257889600000,17 minutes,4
#2019wintertestjames,4,3075760000000,5 minutes,4
#2019wintervicky,4,41057200000,4 seconds,3
#2020!springfallandrew,4,434681200000000,12 hours,4
#2020!testuser,4,38250010000,4 seconds,2
#2020@summermike,4,42742000000,4 seconds,3
#2020@summermilk,4,494416000000,49 seconds,3
#2020adminman2020,4,31503616000000,53 minutes,4
#2020adminspring,4,288817000000,29 seconds,3
#2020adminspringfalladmin,4,2227086714700000000,7 years,5
#2020admintest,4,39997000000,4 seconds,3
#2020adminwashington,4,36994000000,4 seconds,3
#2020falljames,4,15100000000,2 seconds,3
#2020falljuliet,4,262900000000,26 seconds,3
#2020fallkamran22,4,821560000000000,23 hours,4
#2020falltaylor,4,15100000000,2 seconds,3
#2020falltest!test323,4,1341626824000000000,4 years,5
#2020fallvictor,4,25000000000,2 seconds,3
#2020fallvioletcandy,4,185742400000000,5 hours,4
#2020fallwinterjosh,4,85369600000000,2 hours,4
#2020fallwinterpaul,4,12160000000000,20 minutes,4
#2020fallzhangxia,4,2864713600000000,3 days,4
#2020jimmybreeze,4,103637800000,10 seconds,3
#2020kai1221,4,133420000000,13 seconds,3
#2020meganisland,4,22568800000,2 seconds,3
#2020singer29,4,41980000000,4 seconds,3
#2020spring21tinker,4,46629400000000,1 hour,4
#2020springcody,4,92166400000,9 seconds,3
#2020springcrazy,4,121643800000,12 seconds,3
#2020springdaniel,4,20290000000,2 seconds,3
#2020springgarden,4,407938000000,41 seconds,3
#2020springgill,4,153947800000,15 seconds,3
#2020springguyfan,4,36889744000000,1 hour,4
#2020springjoshua,4,20290000000,2 seconds,3
#2020springkate,4,178175800000,18 seconds,3
#2020springkazuki,4,1930836400384,3 minutes,4
#2020springlily,4,250052200000,25 seconds,3
#2020springshoes,4,326774200000,33 seconds,3
#2020springspring218725,4,72886144000000,2 hours,4
#2020springspringcandy,4,440087200000,44 seconds,3
#2020springsummergabriel,4,24069901600000,40 minutes,4
#2020springtest1992tobias,4,41094215200000000,2 months,5
#2020springtestadmin,4,108402724000000,3 hours,4
#2020springtestharry,4,11514952000000,19 minutes,4
#2020springzelda,4,390574600000,39 seconds,3
