password,zxcvbn_score,zxcvbn_guesses,attack_match_type
#2009winterdolly,4,73198000000,contains_common_password
#2009winterfrost,4,71189200000,contains_common_password
#2009winterlady2015,4,10820800000000,contains_common_password
#2009winterliliana,4,94848400000,contains_common_password
#2009wintermike,4,11594800000,contains_common_password
#2009wintervitalis,4,25552000000000,contains_common_password
#2009winterwewillmeet,4,11633154400000000,contains_common_password
#2010!springwinter,4,751168000000,contains_common_password
#2010falladminnew,4,43900000000000,contains_common_password
#2010fallharry,4,21100000000,contains_common_password
#2010fallspringbuck3,4,12385246600000000,contains_common_password
#2010springdanieltest,4,8510680000000,contains_common_password
#2010tangzhang,4,1074990110800,contains_common_password
#2010tongue21,4,41170000000,contains_common_password
#2010winterkate,4,49315600000,contains_common_password
#2010winterkatie,4,21415600000,contains_common_password
#2010wintertestman,4,4653337600000,contains_common_password
#2010winterwinterzhang,4,717506800000,contains_common_password
#2010winterzazzy,4,1245520000000,contains_common_password
#2011_earthman11,4,77348800000000,not_matched
#2011falladmin22,4,43900000000000,not_matched
#2011falljessica,4,15100000000,contains_common_password
#2011fallsawtooth,4,1115753572000,not_matched
#2011fallshawnfrost,4,69796000000000,contains_common_password
#2011spring@spring,4,12957325600000,contains_common_password
#2011springcarolinaspring,4,432550751200000,contains_common_password
#2011springjason,4,20290000000,contains_common_password
#2011testuser#,4,126325000000,contains_common_password
#2011testuserman,4,1009900000000,not_matched
#2011userkamran,4,1283240900800,not_matched
#2011usertest,4,87650200000,contains_common_password
#2011winterdaisy,4,32352400000,contains_common_password
#2011wintertest1989crazy,4,13124018800000000,contains_common_password
#2012fall_boy_boy,4,1141782176800,contains_common_password
#2012falldavidmoyers,4,270640000000000,not_matched
#2012falljohnny19,4,12400000000000,not_matched
#2012fallmarchjim,4,26041600000000,not_matched
#2012fallspringgale,4,528362800000000,not_matched
#2012falltestjoshua,4,6580000000000,contains_common_password
#2012spring#fallwonder,4,12167598400000000,contains_common_password
#2012springbrandon,4,27558400000,contains_common_password
#2012springjamesdawes,4,362643280000000,not_matched
#2012springkristina,4,114779200000,contains_common_password
#2012summer#fall,4,1091080000000,not_matched
#2012summer_lee,4,414100000000,not_matched
#2012summerspringkyle,4,14596753600000,contains_common_password
#2012summertigerwars,4,57893536000000,not_matched
#2012test!testme,4,13276000000000,not_matched
#2012testmango,4,178269400000,contains_common_password
#2012testtiger,4,11818000000,contains_common_password
#2012testuser11,4,573850000000,not_matched
#2012testuser13,4,1025245000000,not_matched
#2012testwanderer,4,235185400000,contains_common_password
#2012testwinter,4,10478800000,contains_common_password
#2012testzombie,4,34026400000,contains_common_password
#2012winterjimmy,4,10925200000,contains_common_password
#2012winterkissfri,4,25552000000000,not_matched
#2012winterman#vital,4,2456200000000000,not_matched
#2012winterpaula,4,10702000000,contains_common_password
#2012winterperrybunny,4,33569344000000,contains_common_password
#2012winterspring#jane,4,10826174800000000,contains_common_password
#2012wintertardis,4,173861200000,contains_common_password
#2013fall_jeff,4,1154440000000,contains_common_password
#2013falladminspring,4,578434000000000,contains_common_password
#2013fallfall_ryan,4,2420320000000,contains_common_password
#2013falljessica,4,15100000000,contains_common_password
#2013fallkenny,4,86800000000,contains_common_password
#2013fallpeterjones,4,4000000000000,contains_common_password
#2013fallspringwifemum,4,248524660000000000,not_matched
#2013falltestwinterdavid,4,15189400000000000,contains_common_password
#2013fallwaxwax,4,600700000000,not_matched
#2013fallwheat,4,648100000000,contains_common_password
#2013springbillybilly,4,59862400000,contains_common_password
#2013springcandy,4,219767200000,contains_common_password
#2013springfrodo#,4,9883600000000,contains_common_password
#2013springguy,4,54209200000,not_matched
#2013springjameskent,4,22320640000000,contains_common_password
#2013springmanjay,4,9883600000000,not_matched
#2013springpavellina,4,5134583699200000,not_matched
#2013springpeter,4,20290000000,contains_common_password
#2013springtestyman,4,871024249600000,not_matched
#2013springwinston,4,79244800000,contains_common_password
#2013testgarden,4,56458000000,contains_common_password
#2013testuseradmin,4,1180501750000,contains_common_password
#2013testusertest,4,1023477850000,contains_common_password
#2013usersharif,4,1155268867600,not_matched
#2013usertest,4,87650200000,contains_common_password
#2013winterbillybilly,4,16616800000,contains_common_password
#2013winterbruno,4,65162800000,contains_common_password
#2013winterfallpug,4,25552000000000,not_matched
#2013winterhansheen,4,246520000000000,not_matched
#2013winterkate,4,49315600000,contains_common_password
#2013wintertest#meawards,4,58735720000000000,not_matched
#2013wintertina12,4,3053440000000,not_matched
#2013winterwaffle,4,480872800000,contains_common_password
#2013winterwintersummer,4,15583600000,contains_common_password
#2013winterwolfgang,4,101209600000,contains_common_password
#2014admin2016,4,21550000000,not_matched
#2014admincherry,4,172558000000,contains_common_password
#2014falllazymore,4,67000000000000,contains_common_password
#2014fallspring10430939,4,2395246600000000000,not_matched
#2014springbradley,4,50171200000,contains_common_password
#2014springbreeze,4,718460200000,contains_common_password
#2014springchris,4,38057200000,contains_common_password
#2014springdaniel,4,20290000000,contains_common_password
#2014springgazzy,4,1888360000000,not_matched
#2014springhailman,4,89836000000000,not_matched
#2014springjason1998,4,5038000000000,contains_common_password
#2014springjoseph,4,20290000000,contains_common_password
#2014springstalker,4,167273200000,contains_common_password
#2014springusertest,4,236685138400000,contains_common_password
#2014summerkensky,4,1910800000000,not_matched
#2014summerpinky,4,131834800000,contains_common_password
#2014testadminharry,4,8514707200000,contains_common_password
#2014testspringzhang,4,324046977664000,contains_common_password
#2014testuserpeter,4,573850000000,contains_common_password
#2014usergazza,4,1243786826800,not_matched
#2014userharry,4,65998000000,contains_common_password
#2014usertest,4,87650200000,contains_common_password
#2014winter2013cassie,4,9570880000000,contains_common_password
#2014winterdaisy,4,32352400000,contains_common_password
#2014winterfalcon,4,12376000000,contains_common_password
#2014winterfryer,4,407328400000,not_matched
#2014winterkiss,4,54114400000,contains_common_password
#2014winterkitty,4,57127600000,contains_common_password
#2014wintersonia,4,31124800000,contains_common_password
#2014wintervillamartins,4,1399446208000000,not_matched
#2015@fallinnewyork,4,31888000000000,contains_common_password
#2015adminfallfjord,4,8195828356000000,not_matched
#2015admintest,4,39997000000,contains_common_password
#2015admintestx,4,1943800000000,not_matched
#2015adminuser,4,673201000000,contains_common_password
#2015fall@daniel,4,1000000010000,contains_common_password
#2015falljoshua,4,15100000000,contains_common_password
#2015fallkate,4,132400000000,contains_common_password
#2015falllilipita,4,709840000000000,not_matched
#2015fallspenser,4,17038000000000,not_matched
#2015falltestyshawn,4,662068000000000,contains_common_password
#2015spring#kazushi,4,889360000000000,not_matched
#2015springadminpeter,4,58743400000000,contains_common_password
#2015springadminspring,4,778226164000000,contains_common_password
#2015springadmintest,4,108402724000000,contains_common_password
#2015springandrosharper,4,2790931729600000,contains_common_password
#2015springchampzhang,4,10354868860654000,contains_common_password
#2015springfallcandy,4,472845145600000,contains_common_password
#2015springjames,4,20290000000,contains_common_password
#2015springjimmy,4,39268600000,contains_common_password
#2015springjulie,4,21097600000,contains_common_password
#2015springjuliet,4,353828800000,contains_common_password
#2015springkate,4,178175800000,contains_common_password
#2015springmike,4,41691400000,contains_common_password
#2015springpeter,4,20290000000,contains_common_password
#2015springshinydinner,4,1674912520000000,contains_common_password
#2015springshinywinter,4,890564939200000,contains_common_password
#2015springspazkach,4,265792000000000,not_matched
#2015springspringdavid,4,40540000000,contains_common_password
#2015springtestadmin,4,108402724000000,contains_common_password
#2015springwagamama,4,889360000000000,contains_common_password
#2015springwindspring,4,1071724156000000,contains_common_password
#2015springzhang,4,1028400869200,contains_common_password
#2015summerfalltestkaz,4,34454980000000000,not_matched
#2015test#thefront,4,538240000000000,not_matched
#2015test_woodwind,4,26642320000000,contains_common_password
#2015testadminadam,4,12011572000000,contains_common_password
#2015testadmintiger,4,34513480000000,contains_common_password
#2015testadminzhen,4,1228600000000000,not_matched
#2015testfallpalestine,4,374358916000000,not_matched
#2015testflood,4,93118600000,not_matched
#2015testman28test,4,1228600000000000,contains_common_password
#2015testmisterfall,4,118461232000000,not_matched
#2015testspringjoe,4,8660893600000,not_matched
#2015testtestuser,4,177083200000,contains_common_password
#2015testuser2,4,126325000000,not_matched
#2015testuseradmin,4,1180501750000,contains_common_password
#2015testuserlucky,4,1071190900000,contains_common_password
#2015testuseruser,4,175312000000,contains_common_password
#2015usertest,4,87650200000,contains_common_password
#2015winter10thmike,4,98475904000000,contains_common_password
#2015winteralexander,4,10367200000,contains_common_password
#2015winterbryan,4,11260000000,contains_common_password
#2015winterchris,4,10590400000,contains_common_password
#2015wintergaurav,4,1039528720000,not_matched
#2015winterspringfuzzy,4,965371312000000,contains_common_password
#2015winterxavier,4,37039600000,contains_common_password
#2016!useradmin,4,1943800000000,contains_common_password
#2016adminman2016,4,8550400000000,not_matched
#2016adminspring,4,288817000000,contains_common_password
#2016admintest3,4,1176075328000,not_matched
#2016adminuser,4,673201000000,contains_common_password
#2016fallmichael,4,15100000000,contains_common_password
